,id,date,lat,long,price_x,bedrooms,bathrooms,zipcode,price_median,status,profit
6162,2229900020,2014-06-10,47.7676,-122.339,359950.0,3,1.75,98133,373000.0,compra sugerida,13050.0
6165,5727500561,2015-04-14,47.7503,-122.334,255544.0,3,1.0,98133,373000.0,compra sugerida,117456.0
6170,6145600780,2014-09-11,47.7038,-122.348,335000.0,2,1.0,98133,373000.0,compra sugerida,38000.0
6176,1826049430,2014-05-20,47.7358,-122.342,372500.0,4,1.75,98133,373000.0,compra sugerida,500.0
6179,414100280,2015-04-14,47.7475,-122.342,336000.0,2,1.0,98133,373000.0,compra sugerida,37000.0
6181,6450301310,2014-10-30,47.7339,-122.339,225000.0,2,1.0,98133,373000.0,compra sugerida,148000.0
6197,6885900415,2015-01-07,47.7427,-122.34,290000.0,4,2.75,98133,373000.0,compra sugerida,83000.0
6199,1074100110,2014-05-25,47.7708,-122.335,355300.0,3,2.5,98133,373000.0,compra sugerida,17700.0
6202,162500015,2014-10-20,47.7671,-122.334,362500.0,5,2.0,98133,373000.0,compra sugerida,10500.0
6213,6713700205,2014-07-15,47.762,-122.355,310000.0,3,1.0,98133,373000.0,compra sugerida,63000.0
6214,6145601745,2015-04-14,47.7027,-122.346,220000.0,2,1.0,98133,373000.0,compra sugerida,153000.0
6215,415100015,2014-07-25,47.7465,-122.339,301000.0,3,1.0,98133,373000.0,compra sugerida,72000.0
6216,726049131,2015-03-20,47.7489,-122.35,325000.0,3,2.0,98133,373000.0,compra sugerida,48000.0
6222,6713700155,2014-08-18,47.7628,-122.354,352500.0,3,1.0,98133,373000.0,compra sugerida,20500.0
6228,5745600040,2014-08-14,47.7659,-122.341,359000.0,3,1.75,98133,373000.0,compra sugerida,14000.0
6230,558100065,2014-10-03,47.7356,-122.34,254922.0,2,1.0,98133,373000.0,compra sugerida,118078.0
6267,2287000060,2014-09-12,47.5505,-122.219,799000.0,3,2.5,98040,993750.0,compra sugerida,194750.0
6268,3456000310,2014-08-04,47.5378,-122.219,840000.0,4,1.75,98040,993750.0,compra sugerida,153750.0
6270,191100045,2014-07-03,47.5639,-122.217,940000.0,4,2.0,98040,993750.0,compra sugerida,53750.0
6272,8651600160,2014-11-11,47.5483,-122.226,799000.0,4,2.25,98040,993750.0,compra sugerida,194750.0
6274,2287000030,2014-10-14,47.5505,-122.221,811000.0,3,1.75,98040,993750.0,compra sugerida,182750.0
6275,4099500935,2014-07-23,47.5885,-122.248,705000.0,3,1.75,98040,993750.0,compra sugerida,288750.0
6280,8566100200,2014-05-08,47.5368,-122.216,980000.0,5,2.5,98040,993750.0,compra sugerida,13750.0
6282,3456000160,2014-06-23,47.5371,-122.218,800000.0,3,2.25,98040,993750.0,compra sugerida,193750.0
6283,5458800125,2014-05-14,47.5786,-122.236,925000.0,4,2.5,98040,993750.0,compra sugerida,68750.0
6286,4458800060,2015-04-09,47.5318,-122.224,957500.0,4,2.25,98040,993750.0,compra sugerida,36250.0
6287,5315100737,2014-05-28,47.5833,-122.242,900000.0,6,2.75,98040,993750.0,compra sugerida,93750.0
6290,5450900140,2014-05-08,47.5562,-122.22,830000.0,5,3.0,98040,993750.0,compra sugerida,163750.0
6293,7365600070,2014-06-24,47.5875,-122.229,762500.0,4,2.75,98040,993750.0,compra sugerida,231250.0
6295,3626500045,2014-06-26,47.571,-122.227,760000.0,3,2.5,98040,993750.0,compra sugerida,233750.0
6296,5315100806,2014-09-15,47.5833,-122.242,940000.0,4,3.0,98040,993750.0,compra sugerida,53750.0
6304,2162000160,2015-03-03,47.5571,-122.216,992000.0,3,2.25,98040,993750.0,compra sugerida,1750.0
6309,5315100394,2015-02-18,47.5872,-122.241,604000.0,3,1.0,98040,993750.0,compra sugerida,389750.0
6311,5021900160,2014-06-18,47.5768,-122.222,711000.0,4,1.75,98040,993750.0,compra sugerida,282750.0
6313,1574100025,2014-08-07,47.5495,-122.232,525000.0,4,1.5,98040,993750.0,compra sugerida,468750.0
6315,7598100735,2014-08-29,47.566,-122.225,769000.0,4,2.75,98040,993750.0,compra sugerida,224750.0
6320,2288000090,2015-04-29,47.5498,-122.214,980000.0,4,1.75,98040,993750.0,compra sugerida,13750.0
6322,5456000110,2015-04-16,47.5743,-122.209,865000.0,5,3.0,98040,993750.0,compra sugerida,128750.0
6323,191101015,2014-12-11,47.5607,-122.217,830000.0,3,1.5,98040,993750.0,compra sugerida,163750.0
6324,5451210100,2015-04-23,47.5351,-122.223,938000.0,4,2.5,98040,993750.0,compra sugerida,55750.0
6325,5450300195,2015-03-27,47.573,-122.225,830000.0,4,2.75,98040,993750.0,compra sugerida,163750.0
6326,5021900265,2014-07-02,47.5759,-122.223,659000.0,4,2.0,98040,993750.0,compra sugerida,334750.0
6330,5482700100,2014-05-12,47.5665,-122.229,876650.0,3,3.25,98040,993750.0,compra sugerida,117100.0
6331,5452800735,2014-07-22,47.5416,-122.232,780000.0,4,2.5,98040,993750.0,compra sugerida,213750.0
6333,5452800495,2015-04-22,47.5416,-122.231,899100.0,5,2.5,98040,993750.0,compra sugerida,94650.0
6334,8651600110,2015-04-21,47.5489,-122.225,939000.0,4,2.25,98040,993750.0,compra sugerida,54750.0
6337,5452800645,2014-09-22,47.5436,-122.233,865000.0,4,2.5,98040,993750.0,compra sugerida,128750.0
6341,5450300010,2014-09-02,47.5716,-122.227,572000.0,3,1.5,98040,993750.0,compra sugerida,421750.0
6342,5021900050,2014-08-18,47.5777,-122.224,832500.0,3,2.0,98040,993750.0,compra sugerida,161250.0
6344,5454000010,2014-12-10,47.5383,-122.238,740000.0,3,1.75,98040,993750.0,compra sugerida,253750.0
6346,5452302195,2014-12-30,47.5895,-122.232,685000.0,3,2.5,98040,993750.0,compra sugerida,308750.0
6349,7785000010,2014-12-04,47.5763,-122.219,750000.0,5,2.25,98040,993750.0,compra sugerida,243750.0
6350,3622910190,2014-05-21,47.5528,-122.229,895000.0,5,3.0,98040,993750.0,compra sugerida,98750.0
6355,5021900779,2015-04-04,47.5753,-122.224,785000.0,3,2.0,98040,993750.0,compra sugerida,208750.0
6357,1483300430,2014-11-25,47.588,-122.251,554000.0,2,1.0,98040,993750.0,compra sugerida,439750.0
6359,5450500010,2015-03-13,47.5516,-122.217,975000.0,4,2.25,98040,993750.0,compra sugerida,18750.0
6368,2287000010,2014-07-10,47.5505,-122.221,713400.0,3,2.25,98040,993750.0,compra sugerida,280350.0
6370,3625700080,2015-01-08,47.5295,-122.229,987500.0,4,2.25,98040,993750.0,compra sugerida,6250.0
6376,4099501215,2014-06-03,47.5885,-122.245,713250.0,3,2.0,98040,993750.0,compra sugerida,280500.0
6378,2757000040,2014-06-05,47.5606,-122.222,795000.0,4,2.25,98040,993750.0,compra sugerida,198750.0
6382,1300300730,2015-03-24,47.5817,-122.241,698000.0,3,1.5,98040,993750.0,compra sugerida,295750.0
6384,5021900175,2014-06-16,47.5763,-122.222,500000.0,3,1.75,98040,993750.0,compra sugerida,493750.0
6385,4351300978,2014-08-26,47.5566,-122.219,787888.0,4,2.25,98040,993750.0,compra sugerida,205862.0
6388,1824059079,2015-03-11,47.5705,-122.225,880000.0,4,2.0,98040,993750.0,compra sugerida,113750.0
6393,2174503441,2014-07-03,47.5866,-122.25,650000.0,3,1.5,98040,993750.0,compra sugerida,343750.0
6399,3307700150,2015-04-13,47.5905,-122.245,950000.0,3,1.0,98040,993750.0,compra sugerida,43750.0
6401,2581900060,2015-04-02,47.5393,-122.216,690000.0,3,1.5,98040,993750.0,compra sugerida,303750.0
6402,2581300055,2014-11-21,47.5374,-122.213,885000.0,3,3.25,98040,993750.0,compra sugerida,108750.0
6403,5451200520,2014-06-12,47.5358,-122.225,850000.0,4,2.25,98040,993750.0,compra sugerida,143750.0
6405,9350900550,2015-04-29,47.5787,-122.245,890000.0,4,2.25,98040,993750.0,compra sugerida,103750.0
6409,321100260,2014-06-30,47.528,-122.224,896000.0,5,2.75,98040,993750.0,compra sugerida,97750.0
6410,7785000260,2014-07-09,47.5762,-122.217,624800.0,3,2.0,98040,993750.0,compra sugerida,368950.0
6411,5453700140,2014-12-08,47.535,-122.234,800000.0,3,1.75,98040,993750.0,compra sugerida,193750.0
6416,8732300060,2014-05-12,47.5392,-122.228,850000.0,4,1.75,98040,993750.0,compra sugerida,143750.0
6417,1923000370,2014-05-12,47.5639,-122.216,947500.0,4,2.25,98040,993750.0,compra sugerida,46250.0
6419,2581900036,2014-06-12,47.5402,-122.216,743000.0,3,1.75,98040,993750.0,compra sugerida,250750.0
6424,2162000260,2014-08-27,47.5585,-122.215,699000.0,3,2.5,98040,993750.0,compra sugerida,294750.0
6425,3024059036,2014-05-30,47.5345,-122.216,950000.0,4,1.75,98040,993750.0,compra sugerida,43750.0
6428,5459000240,2014-06-04,47.5754,-122.233,785000.0,3,1.75,98040,993750.0,compra sugerida,208750.0
6429,5315101716,2015-02-25,47.5897,-122.233,780000.0,3,1.75,98040,993750.0,compra sugerida,213750.0
6430,5453700060,2015-02-24,47.5359,-122.233,875000.0,4,1.75,98040,993750.0,compra sugerida,118750.0
6433,6669200370,2014-06-26,47.5434,-122.229,815000.0,3,2.0,98040,993750.0,compra sugerida,178750.0
6435,8566100160,2014-10-22,47.5361,-122.217,840000.0,5,1.75,98040,993750.0,compra sugerida,153750.0
6447,191100810,2014-08-11,47.5633,-122.218,870000.0,5,2.25,98040,993750.0,compra sugerida,123750.0
6449,5315100476,2014-10-10,47.5875,-122.24,760250.0,5,2.75,98040,993750.0,compra sugerida,233500.0
6451,191100870,2014-08-05,47.5631,-122.219,838400.0,4,2.5,98040,993750.0,compra sugerida,155350.0
6452,7785000220,2014-10-13,47.5755,-122.216,725000.0,3,2.0,98040,993750.0,compra sugerida,268750.0
6454,5451220150,2014-11-12,47.5336,-122.223,980000.0,4,2.25,98040,993750.0,compra sugerida,13750.0
6458,5451100220,2014-05-13,47.5386,-122.226,780000.0,3,1.75,98040,993750.0,compra sugerida,213750.0
6459,5459500145,2014-06-13,47.5734,-122.213,975000.0,5,2.75,98040,993750.0,compra sugerida,18750.0
6461,3024059044,2014-09-09,47.5314,-122.222,990000.0,3,1.75,98040,993750.0,compra sugerida,3750.0
6463,2287000330,2014-09-15,47.551,-122.22,868500.0,5,2.5,98040,993750.0,compra sugerida,125250.0
6464,5451200530,2014-07-05,47.536,-122.225,825000.0,4,2.25,98040,993750.0,compra sugerida,168750.0
6465,1224049080,2014-06-20,47.5786,-122.229,925000.0,4,2.0,98040,993750.0,compra sugerida,68750.0
6467,5458800330,2014-09-04,47.5795,-122.235,645000.0,4,1.75,98040,993750.0,compra sugerida,348750.0
6470,6672900220,2015-01-12,47.5528,-122.221,984000.0,4,2.25,98040,993750.0,compra sugerida,9750.0
6472,5460900120,2014-12-08,47.5749,-122.213,989900.0,5,2.25,98040,993750.0,compra sugerida,3850.0
6480,4094800380,2015-04-27,47.5479,-122.233,990000.0,3,2.25,98040,993750.0,compra sugerida,3750.0
6484,2287000280,2014-09-17,47.552,-122.219,705000.0,4,1.75,98040,993750.0,compra sugerida,288750.0
6487,5453700020,2014-08-25,47.5358,-122.235,910000.0,3,2.25,98040,993750.0,compra sugerida,83750.0
6488,2162000190,2014-12-15,47.5574,-122.214,693000.0,3,2.25,98040,993750.0,compra sugerida,300750.0
6494,7785000130,2015-03-30,47.5755,-122.218,926250.0,4,1.75,98040,993750.0,compra sugerida,67500.0
6495,5458800415,2014-11-05,47.5748,-122.237,616000.0,3,1.5,98040,993750.0,compra sugerida,377750.0
6496,2581900284,2014-07-07,47.5402,-122.215,821000.0,3,2.75,98040,993750.0,compra sugerida,172750.0
6497,5454200080,2014-08-11,47.5459,-122.228,968000.0,4,1.75,98040,993750.0,compra sugerida,25750.0
6498,8732300430,2014-06-20,47.5402,-122.231,885000.0,3,2.25,98040,993750.0,compra sugerida,108750.0
6501,5456000280,2015-03-10,47.5735,-122.208,820000.0,5,2.5,98040,993750.0,compra sugerida,173750.0
6502,2579500006,2014-09-09,47.5419,-122.214,760000.0,3,2.5,98040,993750.0,compra sugerida,233750.0
6503,8563500020,2014-07-25,47.5423,-122.215,780000.0,3,2.25,98040,993750.0,compra sugerida,213750.0
6506,5450900010,2014-08-21,47.5563,-122.219,993500.0,4,2.25,98040,993750.0,compra sugerida,250.0
6509,5459000305,2015-04-08,47.5767,-122.233,648752.0,3,2.25,98040,993750.0,compra sugerida,344998.0
6511,3629200020,2015-02-02,47.5328,-122.226,960000.0,4,2.5,98040,993750.0,compra sugerida,33750.0
6512,7785000230,2014-05-27,47.5757,-122.216,970000.0,5,3.0,98040,993750.0,compra sugerida,23750.0
6515,6666800180,2015-01-30,47.5803,-122.227,715000.0,4,2.25,98040,993750.0,compra sugerida,278750.0
6516,8651200040,2014-08-14,47.5477,-122.215,950000.0,4,2.5,98040,993750.0,compra sugerida,43750.0
6529,5315100667,2014-06-03,47.5851,-122.242,571500.0,3,1.0,98040,993750.0,compra sugerida,422250.0
6530,2174503500,2014-11-03,47.5866,-122.25,550000.0,3,1.5,98040,993750.0,compra sugerida,443750.0
6535,5459500100,2014-09-24,47.5714,-122.211,680000.0,3,1.75,98040,993750.0,compra sugerida,313750.0
6538,1224049095,2015-02-04,47.5791,-122.23,959000.0,6,3.25,98040,993750.0,compra sugerida,34750.0
6548,2599001200,2014-11-03,47.2909,-122.189,305000.0,5,2.25,98092,309780.0,compra sugerida,4780.0
6549,3668000070,2015-01-05,47.2761,-122.152,212000.0,3,1.75,98092,309780.0,compra sugerida,97780.0
6560,3327020400,2015-04-23,47.3122,-122.191,289999.0,5,2.5,98092,309780.0,compra sugerida,19781.0
6564,4366700140,2014-12-19,47.3006,-122.066,241000.0,3,1.0,98092,309780.0,compra sugerida,68780.0
6566,7137900320,2014-05-09,47.3178,-122.174,224500.0,4,1.0,98092,309780.0,compra sugerida,85280.0
6578,1313500070,2014-08-20,47.2761,-122.152,249000.0,3,1.5,98092,309780.0,compra sugerida,60780.0
6584,3327000140,2014-06-17,47.3151,-122.19,235000.0,3,1.75,98092,309780.0,compra sugerida,74780.0
6586,7137900960,2014-06-25,47.3168,-122.174,235000.0,4,2.0,98092,309780.0,compra sugerida,74780.0
6588,2599200160,2014-08-18,47.2953,-122.185,295450.0,3,2.0,98092,309780.0,compra sugerida,14330.0
6590,2599200830,2014-07-16,47.2927,-122.183,226740.0,3,1.5,98092,309780.0,compra sugerida,83040.0
6592,4239400960,2014-12-12,47.3159,-122.183,143000.0,3,1.0,98092,309780.0,compra sugerida,166780.0
6602,3410600015,2015-04-06,47.3009,-122.125,250000.0,2,0.75,98092,309780.0,compra sugerida,59780.0
6608,7968460110,2014-06-19,47.3143,-122.134,280000.0,3,2.0,98092,309780.0,compra sugerida,29780.0
6614,3298600850,2014-12-16,47.2969,-122.163,235000.0,3,1.75,98092,309780.0,compra sugerida,74780.0
6615,4239400740,2014-07-16,47.3155,-122.182,192950.0,3,1.0,98092,309780.0,compra sugerida,116830.0
6631,1683600130,2014-12-10,47.3177,-122.182,245000.0,3,1.75,98092,309780.0,compra sugerida,64780.0
6634,1682000280,2015-03-19,47.3124,-122.183,240000.0,3,1.75,98092,309780.0,compra sugerida,69780.0
6644,7749500250,2014-08-27,47.2961,-122.188,265000.0,5,2.25,98092,309780.0,compra sugerida,44780.0
6645,1685200190,2015-01-15,47.3187,-122.179,203000.0,3,1.75,98092,309780.0,compra sugerida,106780.0
6651,1721059230,2015-03-04,47.3096,-122.197,265953.0,3,1.75,98092,309780.0,compra sugerida,43827.0
6655,3298600440,2014-08-10,47.2959,-122.166,260000.0,4,2.25,98092,309780.0,compra sugerida,49780.0
6656,3668000670,2015-03-27,47.2757,-122.145,200000.0,3,2.0,98092,309780.0,compra sugerida,109780.0
6659,2721059173,2015-03-09,47.2737,-122.153,204555.0,3,1.75,98092,309780.0,compra sugerida,105225.0
6668,2599200460,2014-08-05,47.2957,-122.187,294000.0,4,2.0,98092,309780.0,compra sugerida,15780.0
6669,1685200020,2014-08-27,47.3187,-122.18,203000.0,3,1.75,98092,309780.0,compra sugerida,106780.0
6672,4239400730,2014-06-25,47.3155,-122.182,152000.0,3,1.0,98092,309780.0,compra sugerida,157780.0
6675,304000530,2014-05-12,47.2874,-122.192,185000.0,3,1.5,98092,309780.0,compra sugerida,124780.0
6677,1683600120,2015-01-21,47.3175,-122.182,220000.0,3,1.75,98092,309780.0,compra sugerida,89780.0
6678,1424100100,2014-06-10,47.2916,-122.185,183000.0,3,1.75,98092,309780.0,compra sugerida,126780.0
6685,2599001500,2014-07-12,47.2931,-122.188,235000.0,3,1.75,98092,309780.0,compra sugerida,74780.0
6697,1921069059,2014-12-30,47.2893,-122.084,250000.0,1,1.0,98092,309780.0,compra sugerida,59780.0
6704,3668000830,2014-08-25,47.2769,-122.145,229950.0,3,1.75,98092,309780.0,compra sugerida,79830.0
6714,1683500140,2014-12-11,47.3164,-122.196,225000.0,4,2.0,98092,309780.0,compra sugerida,84780.0
6718,1682000350,2014-07-08,47.3123,-122.186,148226.0,3,1.0,98092,309780.0,compra sugerida,161554.0
6720,7749500160,2015-04-09,47.2966,-122.19,220000.0,4,1.5,98092,309780.0,compra sugerida,89780.0
6722,921059200,2014-08-13,47.3156,-122.186,216000.0,3,1.75,98092,309780.0,compra sugerida,93780.0
6727,3668000810,2015-01-16,47.2766,-122.146,218500.0,3,1.75,98092,309780.0,compra sugerida,91280.0
6728,4312700340,2015-03-18,47.3024,-122.106,178000.0,4,1.5,98092,309780.0,compra sugerida,131780.0
6732,1843200350,2014-07-22,47.2857,-122.189,150000.0,2,1.5,98092,309780.0,compra sugerida,159780.0
6733,7968460240,2015-02-11,47.3126,-122.129,257000.0,3,1.75,98092,309780.0,compra sugerida,52780.0
6742,1682000160,2015-04-17,47.312,-122.183,206000.0,3,1.0,98092,309780.0,compra sugerida,103780.0
6744,3977630270,2014-11-13,47.3174,-122.127,206990.0,3,1.0,98092,309780.0,compra sugerida,102790.0
6753,520069032,2014-07-16,47.2568,-122.07,267300.0,3,1.75,98092,309780.0,compra sugerida,42480.0
6755,4312700200,2014-08-20,47.3037,-122.107,195000.0,3,1.0,98092,309780.0,compra sugerida,114780.0
6761,2377000040,2014-12-18,47.3199,-122.1,288000.0,3,1.0,98092,309780.0,compra sugerida,21780.0
6769,1721059218,2014-08-18,47.3099,-122.197,271675.0,3,1.75,98092,309780.0,compra sugerida,38105.0
6771,7749500970,2015-02-26,47.2942,-122.19,267500.0,3,2.25,98092,309780.0,compra sugerida,42280.0
6772,4239410220,2015-04-02,47.3187,-122.182,210000.0,2,1.0,98092,309780.0,compra sugerida,99780.0
6776,3521059042,2014-07-28,47.2716,-122.144,255500.0,4,1.0,98092,309780.0,compra sugerida,54280.0
6778,2212700180,2015-03-19,47.342,-122.195,260000.0,3,1.75,98092,309780.0,compra sugerida,49780.0
6779,2599001010,2015-03-26,47.2923,-122.19,196000.0,3,1.0,98092,309780.0,compra sugerida,113780.0
6780,1683500180,2014-05-14,47.317,-122.196,234000.0,4,2.0,98092,309780.0,compra sugerida,75780.0
6789,3903200050,2015-03-24,47.2874,-122.187,263950.0,3,1.75,98092,309780.0,compra sugerida,45830.0
6801,2599000130,2014-07-16,47.2894,-122.188,247200.0,3,1.0,98092,309780.0,compra sugerida,62580.0
6809,3668000500,2014-12-22,47.2762,-122.148,260000.0,3,2.25,98092,309780.0,compra sugerida,49780.0
6815,1565100010,2015-03-27,47.2917,-122.184,225000.0,3,2.25,98092,309780.0,compra sugerida,84780.0
6816,3977630130,2015-03-25,47.3156,-122.128,146300.0,3,1.0,98092,309780.0,compra sugerida,163480.0
6818,321059091,2014-06-05,47.3384,-122.164,299950.0,4,1.75,98092,309780.0,compra sugerida,9830.0
6821,4239400840,2014-10-29,47.3161,-122.182,152500.0,3,1.0,98092,309780.0,compra sugerida,157280.0
6834,1683600110,2015-03-05,47.3173,-122.181,230000.0,3,1.75,98092,309780.0,compra sugerida,79780.0
6836,7524600120,2015-03-05,47.3197,-122.117,250000.0,3,2.0,98092,309780.0,compra sugerida,59780.0
6840,7950700110,2014-12-09,47.3232,-122.103,224000.0,3,1.75,98092,309780.0,compra sugerida,85780.0
6842,4239400300,2014-11-29,47.317,-122.182,90000.0,3,1.0,98092,309780.0,compra sugerida,219780.0
6847,5031300011,2014-11-04,47.3213,-122.187,299500.0,3,1.75,98092,309780.0,compra sugerida,10280.0
6848,2212600040,2014-06-04,47.3377,-122.194,229500.0,3,1.75,98092,309780.0,compra sugerida,80280.0
6851,1685200110,2014-09-16,47.3174,-122.18,225000.0,3,1.75,98092,309780.0,compra sugerida,84780.0
6852,1313500090,2015-04-23,47.2761,-122.153,229999.0,3,1.75,98092,309780.0,compra sugerida,79781.0
6853,4137020820,2014-10-27,47.2595,-122.218,268000.0,4,3.0,98092,309780.0,compra sugerida,41780.0
6904,808000070,2014-10-21,47.3581,-122.173,206600.0,3,2.0,98030,282510.0,compra sugerida,75910.0
6909,1922059135,2015-05-13,47.3839,-122.225,250000.0,2,2.0,98030,282510.0,compra sugerida,32510.0
6911,7697920160,2014-05-15,47.3682,-122.179,245000.0,3,1.75,98030,282510.0,compra sugerida,37510.0
6916,273900030,2014-10-20,47.3737,-122.216,267500.0,3,1.5,98030,282510.0,compra sugerida,15010.0
6920,3830620710,2014-06-13,47.3527,-122.178,206135.0,3,1.0,98030,282510.0,compra sugerida,76375.0
6922,2005300140,2015-03-30,47.3578,-122.178,220000.0,4,2.0,98030,282510.0,compra sugerida,62510.0
6928,5420300270,2014-08-13,47.3762,-122.183,231500.0,4,2.25,98030,282510.0,compra sugerida,51010.0
6932,7697870310,2014-05-14,47.3667,-122.182,266000.0,3,2.5,98030,282510.0,compra sugerida,16510.0
6933,3830630140,2014-09-24,47.3499,-122.177,275000.0,3,2.5,98030,282510.0,compra sugerida,7510.0
6938,9183702251,2014-12-11,47.3749,-122.225,280000.0,3,1.0,98030,282510.0,compra sugerida,2510.0
6939,7697870600,2014-09-09,47.3679,-122.182,158000.0,3,2.5,98030,282510.0,compra sugerida,124510.0
6941,3830630090,2015-04-17,47.3504,-122.177,265000.0,3,2.0,98030,282510.0,compra sugerida,17510.0
6947,1330280100,2014-08-01,47.3632,-122.174,178000.0,3,1.0,98030,282510.0,compra sugerida,104510.0
6961,7140200380,2014-10-30,47.37,-122.17,275000.0,3,2.0,98030,282510.0,compra sugerida,7510.0
6963,7140200280,2014-07-15,47.369,-122.17,250000.0,4,2.75,98030,282510.0,compra sugerida,32510.0
6966,807800190,2015-02-04,47.3594,-122.175,245000.0,3,1.75,98030,282510.0,compra sugerida,37510.0
6967,5412310080,2014-06-12,47.3764,-122.179,235000.0,3,1.75,98030,282510.0,compra sugerida,47510.0
6969,5540000010,2014-08-15,47.3786,-122.219,259950.0,3,1.5,98030,282510.0,compra sugerida,22560.0
6976,1922059027,2015-01-23,47.3818,-122.21,282510.0,4,1.0,98030,282510.0,compra sugerida,0.0
6978,8700110020,2014-09-17,47.3603,-122.19,273000.0,3,2.5,98030,282510.0,compra sugerida,9510.0
6984,3830210020,2014-07-29,47.3729,-122.183,168000.0,3,1.0,98030,282510.0,compra sugerida,114510.0
6985,3826501060,2014-10-09,47.3812,-122.168,267000.0,3,1.75,98030,282510.0,compra sugerida,15510.0
